"customer_id","customer_name","service_plan","service_address","provisioned_bandwidth_down_mbps","provisioned_bandwidth_up_mbps","router_serial_number","account_status","email","location","created_at","updated_at","contact_phone","multi_site","subscription_tier","industry"
CUST-005070,Global Real Estate Systems,Business Standard,"80436 Scott Streets, Sarasota, FL 34236",500,100,RT-FTR005070,Cancelled,support5070@friedman-lopez.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005071,Metro Construction Corp,Basic Internet,"869 Bonnie Corner, Sarasota, FL 34240",100,20,RT-CIS005071,Cancelled,support5071@brown.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005072,Tech Solutions,Basic Internet,"5275 Tyler Branch Apt. 410, Sarasota, FL 34242",100,20,RT-CIS005072,Inactive,support5072@navarro.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005073,City Financial Company,Business Premium,"641 Philip Rapids, Sarasota, FL 34233",1000,250,RT-JNP005073,Pending,support5073@henry.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005074,Prime Partners,Business Standard,"931 Stephanie Shore, Sarasota, FL 34240",500,100,RT-HPE005074,Suspended,support5074@rios-perkins.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005075,United  Industries,Business Standard,"571 Rose Ranch Suite 293, Sarasota, FL 34238",500,100,RT-HPE005075,Inactive,support5075@burke.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005076,Acme Technologies,Enterprise Plus,"554 Nicholas Oval, Sarasota, FL 34234",5000,1000,RT-CIS005076,Inactive,support5076@mitchell-tucker.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005077,Innovative LLC,Standard Internet,"171 Cabrera Orchard, Sarasota, FL 34235",300,50,RT-JNP005077,Inactive,support5077@burke-stout.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005078,Advanced Tech Group,Business Elite,"28533 Wright Drive, Sarasota, FL 34242",2000,500,RT-HPE005078,Active,support5078@johnson.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005079,Advanced Technologies,Basic Internet,"07266 David Place Suite 852, Sarasota, FL 34233",100,20,RT-HPE005079,Pending,support5079@curtis.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005080,Smart Financial Services,Basic Internet,"563 David Plain, Sarasota, FL 34233",100,20,RT-JNP005080,Pending,support5080@campbell-anderson.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005081,United Partners,Business Elite,"093 Thomas Throughway Apt. 634, Sarasota, FL 34233",2000,500,RT-FTR005081,Cancelled,support5081@evans-clark.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005082,Acme Partners,Enterprise Plus,"54589 Smith Ranch, Sarasota, FL 34242",5000,1000,RT-HPE005082,Cancelled,support5082@walsh.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005083,Global Group,Enterprise Plus,"5668 Kristine Fields Suite 571, Sarasota, FL 34235",5000,1000,RT-FTR005083,Active,support5083@marshall.net,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005084,National Tech Corp,Enterprise Plus,"5502 Turner Dale, Sarasota, FL 34238",5000,1000,RT-HPE005084,Suspended,support5084@harris.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005085,Metro Industries,Business Premium,"02076 Mayo Ports Suite 675, Sarasota, FL 34237",1000,250,RT-HPE005085,Inactive,support5085@miller.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005086,City Construction Partners,Basic Internet,"7623 Mccarthy Port Suite 637, Sarasota, FL 34233",100,20,RT-HPE005086,Suspended,support5086@valenzuela.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005087,Global Marketing Corp,Business Elite,"9776 Charles Row Suite 049, Sarasota, FL 34232",2000,500,RT-FTR005087,Cancelled,support5087@herman-johnson.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005088,Advanced Healthcare Systems,Basic Internet,"1911 Keller Meadow, Sarasota, FL 34240",100,20,RT-CIS005088,Active,support5088@waller-pham.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005089,Smart Partners,Standard Internet,"8136 Jonathan Plaza, Sarasota, FL 34240",300,50,RT-FTR005089,Active,support5089@ingram.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005090,Metro Inc,Business Standard,"9338 Brandy Turnpike Apt. 278, Sarasota, FL 34236",500,100,RT-HPE005090,Active,support5090@woodward-ashley.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005091,Acme Retail Partners,Basic Internet,"141 Logan Bypass, Sarasota, FL 34235",100,20,RT-JNP005091,Active,support5091@norris.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005092,Metro Technologies,Enterprise Plus,"41201 Katie Burg Suite 773, Sarasota, FL 34233",5000,1000,RT-FTR005092,Active,support5092@stephens-thompson.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005093,City Consulting Industries,Standard Internet,"476 Darrell Junctions Suite 973, Sarasota, FL 34240",300,50,RT-CIS005093,Pending,support5093@sawyer.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005094,Digital Marketing Industries,Enterprise Plus,"2124 Elizabeth Neck, Sarasota, FL 34241",5000,1000,RT-JNP005094,Inactive,support5094@cummings-olson.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005095,Regional Partners,Enterprise Plus,"866 Gomez Gardens, Sarasota, FL 34235",5000,1000,RT-FTR005095,Suspended,support5095@gonzalez.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005096,Regional Services,Standard Internet,"6031 Terry Mount Apt. 533, Sarasota, FL 34239",300,50,RT-CIS005096,Suspended,support5096@ortiz.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005097,Advanced Consulting LLC,Standard Internet,"5798 Gregory Terrace, Sarasota, FL 34230",300,50,RT-HPE005097,Cancelled,support5097@brown.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005098,Local Construction Partners,Business Standard,"51209 Benitez Knolls Suite 467, Sarasota, FL 34230",500,100,RT-JNP005098,Pending,support5098@brown.net,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005099,Local Enterprises,Enterprise Plus,"12808 Johnson Harbor Apt. 163, Sarasota, FL 34275",5000,1000,RT-FTR005099,Active,support5099@barnes.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005100,Innovative Real Estate Corp,Enterprise Plus,"53527 Brandon Stream, Sarasota, FL 34230",5000,1000,RT-HPE005100,Cancelled,support5100@ortiz-johnson.net,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005101,Metro Industries,Business Premium,"84196 Misty Inlet Apt. 944, Sarasota, FL 34242",1000,250,RT-CIS005101,Pending,support5101@campbell-oliver.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005102,Tech Company,Enterprise Plus,"232 Kelli Flat Suite 768, Sarasota, FL 34236",5000,1000,RT-HPE005102,Inactive,support5102@gonzalez-obrien.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005103,Innovative Inc,Standard Internet,"2419 Miller Track Suite 318, Sarasota, FL 34239",300,50,RT-FTR005103,Inactive,support5103@aguilar.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005104,Tech Media Industries,Standard Internet,"8796 Miles Mountain Suite 688, Sarasota, FL 34231",300,50,RT-HPE005104,Suspended,support5104@cross.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005105,Smart Corp,Enterprise Plus,"5216 Valerie Route Suite 878, Sarasota, FL 34275",5000,1000,RT-JNP005105,Active,support5105@curry-kidd.net,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005106,National  Company,Standard Internet,"05118 Mcbride Dam, Sarasota, FL 34237",300,50,RT-FTR005106,Cancelled,support5106@mcgee.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005107,United  Solutions,Enterprise Plus,"05835 Fields Trail, Sarasota, FL 34237",5000,1000,RT-JNP005107,Cancelled,support5107@mills.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005108,Regional Financial Corp,Business Premium,"73827 Maddox Brook Suite 706, Sarasota, FL 34237",1000,250,RT-CIS005108,Pending,support5108@diaz.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005109,Regional Construction Industries,Business Premium,"792 Bonilla Court, Sarasota, FL 34234",1000,250,RT-CIS005109,Suspended,support5109@farley.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005110,City Systems,Business Elite,"0699 Jenny Gardens Apt. 367, Sarasota, FL 34242",2000,500,RT-CIS005110,Inactive,support5110@livingston.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005111,Prime Solutions,Basic Internet,"97311 Kayla Brooks, Sarasota, FL 34251",100,20,RT-FTR005111,Active,support5111@thomas.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005112,Global Tech Company,Business Standard,"74199 Whitney Port, Sarasota, FL 34275",500,100,RT-CIS005112,Inactive,support5112@keller.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005113,United Tech Enterprises,Business Elite,"95863 Roberts Prairie Apt. 326, Sarasota, FL 34237",2000,500,RT-HPE005113,Pending,support5113@taylor-hernandez.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005114,Local Retail Partners,Business Premium,"3907 Anderson Lights Suite 338, Sarasota, FL 34243",1000,250,RT-HPE005114,Pending,support5114@hanson.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005115,United Media Company,Business Elite,"37060 Charles Circles, Sarasota, FL 34241",2000,500,RT-HPE005115,Active,support5115@caldwell-vaughn.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005116,Tech Enterprises,Basic Internet,"23933 Amy Glens Suite 497, Sarasota, FL 34236",100,20,RT-CIS005116,Inactive,support5116@wilkins-barker.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005117,Prime Financial Technologies,Business Standard,"85897 Michael Turnpike, Sarasota, FL 34239",500,100,RT-JNP005117,Suspended,support5117@bryant-jones.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005118,Global  Corp,Standard Internet,"370 Nicole Cove, Sarasota, FL 34236",300,50,RT-FTR005118,Active,support5118@parker.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005119,Elite Services,Enterprise Plus,"90153 Belinda Isle Apt. 326, Sarasota, FL 34239",5000,1000,RT-HPE005119,Active,support5119@williams-austin.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005120,Regional Industries,Basic Internet,"184 Dana Hills, Sarasota, FL 34236",100,20,RT-FTR005120,Inactive,support5120@burke-morton.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005121,Innovative Consulting Corp,Business Elite,"67991 Justin Points, Sarasota, FL 34240",2000,500,RT-HPE005121,Pending,support5121@williams.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005122,Acme Retail Services,Basic Internet,"21747 Whitney Oval Apt. 340, Sarasota, FL 34234",100,20,RT-HPE005122,Inactive,support5122@ryan-sellers.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005123,Metro Manufacturing Associates,Basic Internet,"75386 Dunn Spurs Suite 073, Sarasota, FL 34236",100,20,RT-CIS005123,Suspended,support5123@evans.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005124,Tech Healthcare Industries,Business Standard,"69823 Ray Trail, Sarasota, FL 34233",500,100,RT-HPE005124,Suspended,support5124@newton.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005125,Tech Manufacturing LLC,Business Standard,"6680 Walker Knolls, Sarasota, FL 34230",500,100,RT-HPE005125,Cancelled,support5125@foster.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005126,Acme Manufacturing Company,Basic Internet,"98053 Lauren Locks Apt. 004, Sarasota, FL 34237",100,20,RT-CIS005126,Suspended,support5126@graham.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005127,Innovative Construction Group,Standard Internet,"01995 Brandon Unions, Sarasota, FL 34240",300,50,RT-HPE005127,Pending,support5127@reese.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005128,City LLC,Standard Internet,"1675 Melanie Lake, Sarasota, FL 34232",300,50,RT-FTR005128,Suspended,support5128@sanchez.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005129,Regional Solutions,Business Standard,"57239 Green Glen Suite 425, Sarasota, FL 34275",500,100,RT-FTR005129,Pending,support5129@chapman.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005130,Local Inc,Basic Internet,"6519 Henderson View Suite 631, Sarasota, FL 34237",100,20,RT-CIS005130,Inactive,support5130@johnson-harris.net,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005131,Metro Enterprises,Enterprise Plus,"897 Garcia Well Suite 263, Sarasota, FL 34275",5000,1000,RT-JNP005131,Suspended,support5131@thornton.net,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005132,Elite Technologies,Enterprise Plus,"823 Larry Shore, Sarasota, FL 34236",5000,1000,RT-JNP005132,Suspended,support5132@johnson.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005133,Regional Real Estate Company,Basic Internet,"298 Kelly Skyway, Sarasota, FL 34239",100,20,RT-JNP005133,Cancelled,support5133@berry-kelley.net,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005134,Acme Technologies,Business Elite,"253 Bennett Shoals Apt. 997, Sarasota, FL 34237",2000,500,RT-JNP005134,Suspended,support5134@gordon.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005135,Regional Solutions,Standard Internet,"1312 Stephen Pines, Sarasota, FL 34232",300,50,RT-FTR005135,Cancelled,support5135@bates.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005136,Elite Logistics Inc,Business Elite,"266 Carr Mountains Suite 223, Sarasota, FL 34238",2000,500,RT-JNP005136,Pending,support5136@mora.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005137,Metro Financial LLC,Business Standard,"6117 Turner Stream Suite 711, Sarasota, FL 34242",500,100,RT-FTR005137,Inactive,support5137@chan-phillips.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005138,Tech Tech Associates,Basic Internet,"153 Cuevas Glens Suite 183, Sarasota, FL 34251",100,20,RT-JNP005138,Suspended,support5138@rocha.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005139,Local Solutions,Enterprise Plus,"816 Morton Hollow, Sarasota, FL 34237",5000,1000,RT-FTR005139,Suspended,support5139@garcia.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005140,City Manufacturing Technologies,Business Premium,"2607 Hunt Wells, Sarasota, FL 34232",1000,250,RT-FTR005140,Suspended,support5140@jones-wiley.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005141,Advanced Associates,Enterprise Plus,"640 Matthew Track, Sarasota, FL 34240",5000,1000,RT-HPE005141,Suspended,support5141@arellano.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005142,United Company,Business Standard,"272 Mcguire Plain, Sarasota, FL 34234",500,100,RT-CIS005142,Cancelled,support5142@stephens.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005143,Advanced Partners,Business Standard,"724 Laura Island Suite 748, Sarasota, FL 34240",500,100,RT-HPE005143,Cancelled,support5143@howell-mullins.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005144,Smart Construction LLC,Standard Internet,"5993 Jonathan Turnpike, Sarasota, FL 34234",300,50,RT-HPE005144,Pending,support5144@lopez.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005145,Elite Construction Corp,Business Premium,"69467 Reynolds Tunnel Apt. 924, Sarasota, FL 34239",1000,250,RT-JNP005145,Inactive,support5145@lindsey.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005146,Advanced Industries,Business Standard,"9751 Christopher Summit Suite 636, Sarasota, FL 34238",500,100,RT-JNP005146,Suspended,support5146@rios-moses.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005147,Advanced Healthcare Systems,Basic Internet,"606 Christina View, Sarasota, FL 34242",100,20,RT-FTR005147,Cancelled,support5147@lawrence.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005148,Acme Marketing LLC,Business Standard,"45576 Edwards Cove Suite 893, Sarasota, FL 34275",500,100,RT-HPE005148,Active,support5148@harris.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005149,Metro Partners,Enterprise Plus,"14471 Ashley Streets Suite 719, Sarasota, FL 34234",5000,1000,RT-FTR005149,Active,support5149@ho-nelson.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005150,Global Solutions,Basic Internet,"961 Johnson Ridges Suite 741, Sarasota, FL 34251",100,20,RT-FTR005150,Suspended,support5150@campbell.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005151,Smart Manufacturing Enterprises,Standard Internet,"53529 Megan Dale Suite 697, Sarasota, FL 34236",300,50,RT-FTR005151,Active,support5151@dominguez.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005152,Metro Partners,Business Standard,"18645 David Mews Apt. 691, Sarasota, FL 34233",500,100,RT-JNP005152,Cancelled,support5152@zavala-scott.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005153,Global Healthcare Associates,Business Standard,"945 Gabriel Station, Sarasota, FL 34240",500,100,RT-CIS005153,Suspended,support5153@pope.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005154,Advanced Financial Company,Basic Internet,"0068 Hayden Unions Apt. 296, Sarasota, FL 34243",100,20,RT-CIS005154,Active,support5154@anderson.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005155,Prime Retail LLC,Enterprise Plus,"4097 Thomas Plains, Sarasota, FL 34275",5000,1000,RT-FTR005155,Inactive,support5155@ramos.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005156,Innovative Financial Company,Business Premium,"3109 Molina Motorway, Sarasota, FL 34243",1000,250,RT-HPE005156,Cancelled,support5156@brooks.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005157,National Associates,Business Premium,"4881 Shields Drive Apt. 432, Sarasota, FL 34240",1000,250,RT-JNP005157,Inactive,support5157@davis.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005158,Elite Construction Technologies,Enterprise Plus,"4278 Lopez Plains Suite 242, Sarasota, FL 34239",5000,1000,RT-HPE005158,Inactive,support5158@bailey-harrington.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005159,City Media Company,Business Standard,"650 Payne Views, Sarasota, FL 34241",500,100,RT-HPE005159,Suspended,support5159@noble.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005160,Metro Logistics Systems,Enterprise Plus,"0594 Morgan Squares Suite 073, Sarasota, FL 34239",5000,1000,RT-FTR005160,Cancelled,support5160@medina.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005161,Innovative Healthcare Systems,Standard Internet,"893 Dillon Pine Apt. 710, Sarasota, FL 34236",300,50,RT-CIS005161,Cancelled,support5161@lopez.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005162,Tech Group,Enterprise Plus,"33497 Howard Route Apt. 367, Sarasota, FL 34251",5000,1000,RT-FTR005162,Suspended,support5162@hall.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005163,Smart Legal Industries,Basic Internet,"086 Schultz Pine Apt. 382, Sarasota, FL 34243",100,20,RT-HPE005163,Pending,support5163@vaughn.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005164,National Corp,Business Premium,"764 Stewart Pike Apt. 356, Sarasota, FL 34231",1000,250,RT-CIS005164,Inactive,support5164@sanchez-black.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005165,Acme Partners,Enterprise Plus,"70697 Bryant Freeway, Sarasota, FL 34234",5000,1000,RT-JNP005165,Inactive,support5165@patel.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005166,National Marketing Industries,Standard Internet,"77023 Ryan Spring Apt. 463, Sarasota, FL 34243",300,50,RT-CIS005166,Pending,support5166@contreras-thomas.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005167,Elite Consulting Industries,Business Elite,"4612 Jonathan Radial, Sarasota, FL 34240",2000,500,RT-FTR005167,Pending,support5167@gross.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005168,Prime Services,Business Standard,"731 Blair Villages Suite 926, Sarasota, FL 34232",500,100,RT-CIS005168,Pending,support5168@nunez.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005169,National Inc,Business Standard,"02315 Craig Squares, Sarasota, FL 34238",500,100,RT-JNP005169,Suspended,support5169@newman.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005170,Metro Tech Corp,Standard Internet,"9201 Paul Islands, Sarasota, FL 34239",300,50,RT-HPE005170,Inactive,support5170@cortez.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005171,Smart Industries,Basic Internet,"5727 April Cove, Sarasota, FL 34234",100,20,RT-JNP005171,Active,support5171@wolfe-tran.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005172,Digital  Company,Business Elite,"24540 Perez Alley Suite 568, Sarasota, FL 34241",2000,500,RT-CIS005172,Inactive,support5172@goodwin.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005173,City Technologies,Business Standard,"217 White Vista Suite 229, Sarasota, FL 34236",500,100,RT-CIS005173,Pending,support5173@perez.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005174,Acme Systems,Business Premium,"1844 Jones Mill Apt. 274, Sarasota, FL 34234",1000,250,RT-HPE005174,Active,support5174@johnson.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005175,Local Solutions,Business Elite,"4001 Marshall Skyway Suite 699, Sarasota, FL 34238",2000,500,RT-CIS005175,Suspended,support5175@diaz.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005176,Global Partners,Business Elite,"40847 Howard Drives, Sarasota, FL 34242",2000,500,RT-FTR005176,Suspended,support5176@wang.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005177,Prime Solutions,Business Standard,"47180 Teresa Tunnel, Sarasota, FL 34234",500,100,RT-FTR005177,Cancelled,support5177@rose.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005178,National  Associates,Business Elite,"1045 Noah Ramp, Sarasota, FL 34251",2000,500,RT-FTR005178,Active,support5178@garner-hutchinson.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005179,Acme Solutions,Basic Internet,"0797 Waters Drive Apt. 178, Sarasota, FL 34251",100,20,RT-JNP005179,Inactive,support5179@gutierrez.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005180,City LLC,Basic Internet,"189 Alexander Road Apt. 636, Sarasota, FL 34242",100,20,RT-HPE005180,Active,support5180@blevins.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005181,Local Partners,Standard Internet,"61891 Levi Ranch, Sarasota, FL 34275",300,50,RT-JNP005181,Active,support5181@graham.net,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
