"call_id","customer_id","startdatetime","enddatetime"
1996,CUST-001892,2025-11-20 10:42:10.000,2025-11-20 10:50:10.000
1191,CUST-000396,2025-11-20 10:42:11.000,2025-11-20 10:50:11.000
2153,CUST-002302,2025-11-20 10:42:12.000,2025-11-20 10:54:12.000
2536,CUST-002420,2025-11-20 10:42:17.000,2025-11-20 10:49:17.000
1699,CUST-002963,2025-11-20 10:42:27.000,2025-11-20 10:58:27.000
1833,CUST-001400,2025-11-20 10:42:33.000,2025-11-20 10:56:33.000
1649,CUST-002231,2025-11-20 10:42:42.000,2025-11-20 10:48:42.000
1755,CUST-001848,2025-11-20 10:43:28.000,2025-11-20 10:49:28.000
2323,CUST-001997,2025-11-20 10:43:31.000,2025-11-20 10:54:31.000
2206,CUST-002233,2025-11-20 10:43:32.000,2025-11-20 10:47:32.000
2666,CUST-002764,2025-11-20 10:44:05.000,2025-11-20 10:49:05.000
2073,CUST-002672,2025-11-20 10:44:07.000,2025-11-20 10:53:07.000
1991,CUST-001646,2025-11-20 10:44:12.000,2025-11-20 10:55:12.000
2262,CUST-001892,2025-11-20 10:44:40.000,2025-11-20 10:52:40.000
2973,CUST-002231,2025-11-20 10:44:41.000,2025-11-20 10:55:41.000
2655,CUST-001254,2025-11-20 10:44:52.000,2025-11-20 10:50:52.000
2062,CUST-002494,2025-11-20 10:45:05.000,2025-11-20 11:00:05.000
2047,CUST-002252,2025-11-20 10:45:15.000,2025-11-20 10:55:15.000
1973,CUST-001768,2025-11-20 10:45:19.000,2025-11-20 10:52:19.000
2400,CUST-001997,2025-11-20 10:45:20.000,2025-11-20 10:49:20.000
2971,CUST-002037,2025-11-20 10:45:39.000,2025-11-20 10:52:39.000
1975,CUST-001704,2025-11-20 10:45:41.000,2025-11-20 10:50:41.000
2662,CUST-003145,2025-11-20 10:45:47.000,2025-11-20 10:53:47.000
1831,CUST-002494,2025-11-20 10:45:54.000,2025-11-20 11:00:54.000
2543,CUST-002092,2025-11-20 10:45:54.000,2025-11-20 10:55:54.000
1756,CUST-003093,2025-11-20 10:46:12.000,2025-11-20 10:57:12.000
2489,CUST-003096,2025-11-20 10:46:19.000,2025-11-20 10:58:19.000
2004,CUST-002095,2025-11-20 10:46:22.000,2025-11-20 10:58:22.000
2776,CUST-002862,2025-11-20 10:46:48.000,2025-11-20 10:54:48.000
2050,CUST-001720,2025-11-20 10:47:38.000,2025-11-20 11:01:38.000
1255,CUST-001501,2025-11-20 10:48:00.000,2025-11-20 10:59:00.000
1843,CUST-002143,2025-11-20 10:48:17.000,2025-11-20 10:53:17.000
1464,CUST-003733,2025-11-20 10:48:43.000,2025-11-20 11:00:43.000
2481,CUST-003093,2025-11-20 10:48:50.000,2025-11-20 11:02:50.000
1772,CUST-002509,2025-11-20 10:49:14.000,2025-11-20 10:53:14.000
2772,CUST-001646,2025-11-20 10:49:21.000,2025-11-20 10:57:21.000
2251,CUST-001485,2025-11-20 10:49:55.000,2025-11-20 10:55:55.000
2688,CUST-002687,2025-11-20 10:50:09.000,2025-11-20 10:54:09.000
2663,CUST-001481,2025-11-20 10:50:27.000,2025-11-20 10:55:27.000
2726,CUST-003010,2025-11-20 10:51:08.000,2025-11-20 10:57:08.000
2260,CUST-002351,2025-11-20 10:51:37.000,2025-11-20 10:57:37.000
2545,CUST-001340,2025-11-20 10:51:58.000,2025-11-20 11:03:58.000
1869,CUST-002372,2025-11-20 10:52:14.000,2025-11-20 11:02:14.000
2769,CUST-003155,2025-11-20 10:52:17.000,2025-11-20 10:56:17.000
2765,CUST-002329,2025-11-20 10:52:23.000,2025-11-20 10:57:23.000
1817,CUST-002154,2025-11-20 10:52:33.000,2025-11-20 10:59:33.000
2983,CUST-001932,2025-11-20 10:52:45.000,2025-11-20 11:05:45.000
2273,CUST-002556,2025-11-20 10:52:47.000,2025-11-20 11:00:47.000
1008,CUST-003060,2025-11-20 10:53:00.000,2025-11-20 11:09:00.000
1096,CUST-003261,2025-11-20 10:53:00.000,2025-11-20 11:05:00.000
1892,CUST-002762,2025-11-20 10:53:12.000,2025-11-20 11:04:12.000
2737,CUST-001340,2025-11-20 10:53:23.000,2025-11-20 10:58:23.000
1611,CUST-002461,2025-11-20 10:53:28.000,2025-11-20 11:09:28.000
2692,CUST-002399,2025-11-20 10:54:16.000,2025-11-20 11:01:16.000
2991,CUST-002461,2025-11-20 10:54:28.000,2025-11-20 11:04:28.000
2052,CUST-002901,2025-11-20 10:54:38.000,2025-11-20 11:04:38.000
2843,CUST-001263,2025-11-20 10:54:38.000,2025-11-20 11:10:38.000
2089,CUST-002449,2025-11-20 10:54:39.000,2025-11-20 10:59:39.000
1136,CUST-004456,2025-11-20 10:54:41.000,2025-11-20 11:06:41.000
2249,CUST-003047,2025-11-20 10:54:46.000,2025-11-20 11:06:46.000
2501,CUST-001630,2025-11-20 10:54:51.000,2025-11-20 11:09:51.000
2293,CUST-001848,2025-11-20 10:55:19.000,2025-11-20 11:03:19.000
2621,CUST-001400,2025-11-20 10:55:55.000,2025-11-20 11:10:55.000
1981,CUST-002563,2025-11-20 10:55:59.000,2025-11-20 11:09:59.000
2136,CUST-001507,2025-11-20 10:56:24.000,2025-11-20 11:04:24.000
2970,CUST-001896,2025-11-20 10:56:30.000,2025-11-20 11:02:30.000
1680,CUST-002912,2025-11-20 10:57:01.000,2025-11-20 11:11:01.000
2210,CUST-003188,2025-11-20 10:57:33.000,2025-11-20 11:12:33.000
2827,CUST-003180,2025-11-20 10:57:33.000,2025-11-20 11:09:33.000
2920,CUST-002965,2025-11-20 10:57:39.000,2025-11-20 11:02:39.000
1893,CUST-002486,2025-11-20 10:58:04.000,2025-11-20 11:07:04.000
2790,CUST-003010,2025-11-20 10:58:19.000,2025-11-20 11:08:19.000
2533,CUST-002860,2025-11-20 10:58:33.000,2025-11-20 11:06:33.000
1687,CUST-001900,2025-11-20 10:58:55.000,2025-11-20 11:06:55.000
2620,CUST-003170,2025-11-20 10:59:01.000,2025-11-20 11:04:01.000
1856,CUST-002583,2025-11-20 10:59:14.000,2025-11-20 11:15:14.000
2480,CUST-001686,2025-11-20 10:59:37.000,2025-11-20 11:14:37.000
2191,CUST-002303,2025-11-20 11:00:45.000,2025-11-20 11:12:45.000
2285,CUST-002807,2025-11-20 11:00:46.000,2025-11-20 11:09:46.000
2664,CUST-002451,2025-11-20 11:01:34.000,2025-11-20 11:12:34.000
2977,CUST-002092,2025-11-20 11:01:49.000,2025-11-20 11:17:49.000
1259,CUST-004876,2025-11-20 11:02:00.000,2025-11-20 11:13:00.000
1269,CUST-000401,2025-11-20 11:02:00.000,2025-11-20 11:11:00.000
1702,CUST-002047,2025-11-20 11:02:02.000,2025-11-20 11:14:02.000
2593,CUST-002218,2025-11-20 11:02:06.000,2025-11-20 11:06:06.000
2277,CUST-002573,2025-11-20 11:02:31.000,2025-11-20 11:06:31.000
2241,CUST-002801,2025-11-20 11:02:35.000,2025-11-20 11:14:35.000
1674,CUST-002655,2025-11-20 11:02:58.000,2025-11-20 11:06:58.000
2142,CUST-002763,2025-11-20 11:02:59.000,2025-11-20 11:18:59.000
1859,CUST-002449,2025-11-20 11:03:07.000,2025-11-20 11:08:07.000
1861,CUST-002395,2025-11-20 11:03:23.000,2025-11-20 11:07:23.000
2150,CUST-001377,2025-11-20 11:03:34.000,2025-11-20 11:14:34.000
2338,CUST-002185,2025-11-20 11:03:38.000,2025-11-20 11:19:38.000
2937,CUST-003155,2025-11-20 11:04:34.000,2025-11-20 11:12:34.000
2457,CUST-001322,2025-11-20 11:05:14.000,2025-11-20 11:12:14.000
1998,CUST-001619,2025-11-20 11:05:19.000,2025-11-20 11:13:19.000
2392,CUST-002494,2025-11-20 11:05:21.000,2025-11-20 11:12:21.000
2423,CUST-002522,2025-11-20 11:05:25.000,2025-11-20 11:09:25.000
1723,CUST-001291,2025-11-20 11:05:35.000,2025-11-20 11:20:35.000
2336,CUST-001369,2025-11-20 11:05:37.000,2025-11-20 11:12:37.000
2500,CUST-002351,2025-11-20 11:06:37.000,2025-11-20 11:21:37.000
2823,CUST-001590,2025-11-20 11:07:00.000,2025-11-20 11:16:00.000
1910,CUST-002789,2025-11-20 11:07:27.000,2025-11-20 11:14:27.000
2654,CUST-002630,2025-11-20 11:08:11.000,2025-11-20 11:19:11.000
1679,CUST-002701,2025-11-20 11:08:16.000,2025-11-20 11:12:16.000
2040,CUST-002517,2025-11-20 11:08:42.000,2025-11-20 11:18:42.000
1903,CUST-001274,2025-11-20 11:08:43.000,2025-11-20 11:16:43.000
1143,CUST-005402,2025-11-20 11:09:04.000,2025-11-20 11:17:04.000
2528,CUST-002142,2025-11-20 11:09:17.000,2025-11-20 11:19:17.000
2039,CUST-002231,2025-11-20 11:09:41.000,2025-11-20 11:17:41.000
2625,CUST-002128,2025-11-20 11:10:30.000,2025-11-20 11:19:30.000
2124,CUST-002804,2025-11-20 11:10:31.000,2025-11-20 11:25:31.000
2012,CUST-001848,2025-11-20 11:10:34.000,2025-11-20 11:20:34.000
2736,CUST-001731,2025-11-20 11:11:49.000,2025-11-20 11:18:49.000
2767,CUST-001263,2025-11-20 11:12:36.000,2025-11-20 11:27:36.000
1729,CUST-002298,2025-11-20 11:13:08.000,2025-11-20 11:25:08.000
1916,CUST-001400,2025-11-20 11:13:53.000,2025-11-20 11:27:53.000
2974,CUST-001577,2025-11-20 11:14:02.000,2025-11-20 11:25:02.000
1531,CUST-001458,2025-11-20 11:14:50.000,2025-11-20 11:30:50.000
1728,CUST-003086,2025-11-20 11:15:01.000,2025-11-20 11:24:01.000
2996,CUST-002329,2025-11-20 11:15:09.000,2025-11-20 11:28:09.000
2228,CUST-001210,2025-11-20 11:15:10.000,2025-11-20 11:29:10.000
1995,CUST-001639,2025-11-20 11:15:47.000,2025-11-20 11:21:47.000
1693,CUST-002128,2025-11-20 11:16:02.000,2025-11-20 11:20:02.000
2960,CUST-002037,2025-11-20 11:16:06.000,2025-11-20 11:22:06.000
2849,CUST-001932,2025-11-20 11:16:52.000,2025-11-20 11:21:52.000
1985,CUST-002026,2025-11-20 11:17:08.000,2025-11-20 11:28:08.000
2319,CUST-002807,2025-11-20 11:17:28.000,2025-11-20 11:24:28.000
2018,CUST-002542,2025-11-20 11:17:59.000,2025-11-20 11:24:59.000
2113,CUST-002420,2025-11-20 11:18:00.000,2025-11-20 11:30:00.000
2256,CUST-002630,2025-11-20 11:18:30.000,2025-11-20 11:23:30.000
2504,CUST-002342,2025-11-20 11:18:36.000,2025-11-20 11:34:36.000
1065,CUST-004898,2025-11-20 11:18:51.000,2025-11-20 11:32:51.000
1848,CUST-003096,2025-11-20 11:18:52.000,2025-11-20 11:22:52.000
1037,CUST-000551,2025-11-20 11:19:00.000,2025-11-20 11:33:00.000
2752,CUST-002302,2025-11-20 11:19:17.000,2025-11-20 11:28:17.000
2149,CUST-002860,2025-11-20 11:20:04.000,2025-11-20 11:34:04.000
2742,CUST-001932,2025-11-20 11:20:08.000,2025-11-20 11:35:08.000
2594,CUST-002583,2025-11-20 11:20:31.000,2025-11-20 11:29:31.000
2033,CUST-001413,2025-11-20 11:21:33.000,2025-11-20 11:29:33.000
2745,CUST-002563,2025-11-20 11:21:58.000,2025-11-20 11:31:58.000
1402,CUST-002801,2025-11-20 11:22:00.000,2025-11-20 11:28:00.000
2598,CUST-002322,2025-11-20 11:22:24.000,2025-11-20 11:33:24.000
2804,CUST-002221,2025-11-20 11:22:48.000,2025-11-20 11:26:48.000
2721,CUST-002556,2025-11-20 11:22:58.000,2025-11-20 11:37:58.000
2235,CUST-003145,2025-11-20 11:23:09.000,2025-11-20 11:32:09.000
1103,CUST-003112,2025-11-20 11:24:00.000,2025-11-20 11:31:00.000
2224,CUST-002302,2025-11-20 11:24:47.000,2025-11-20 11:39:47.000
2748,CUST-001498,2025-11-20 11:24:59.000,2025-11-20 11:28:59.000
1463,CUST-002958,2025-11-20 11:25:03.000,2025-11-20 11:30:03.000
2415,CUST-002351,2025-11-20 11:25:20.000,2025-11-20 11:32:20.000
1271,CUST-005364,2025-11-20 11:26:00.000,2025-11-20 11:42:00.000
1681,CUST-001254,2025-11-20 11:26:02.000,2025-11-20 11:40:02.000
1720,CUST-001485,2025-11-20 11:26:13.000,2025-11-20 11:31:13.000
1945,CUST-002233,2025-11-20 11:27:12.000,2025-11-20 11:39:12.000
1758,CUST-003132,2025-11-20 11:27:13.000,2025-11-20 11:32:13.000
1694,CUST-002753,2025-11-20 11:27:51.000,2025-11-20 11:37:51.000
2377,CUST-002202,2025-11-20 11:29:14.000,2025-11-20 11:35:14.000
1836,CUST-002134,2025-11-20 11:29:50.000,2025-11-20 11:34:50.000
2356,CUST-001704,2025-11-20 11:30:15.000,2025-11-20 11:41:15.000
1597,CUST-004080,2025-11-20 11:30:22.000,2025-11-20 11:37:22.000
1449,CUST-004458,2025-11-20 11:31:00.000,2025-11-20 11:35:00.000
2218,CUST-001426,2025-11-20 11:31:40.000,2025-11-20 11:38:40.000
1263,CUST-002036,2025-11-20 11:32:00.000,2025-11-20 11:48:00.000
1952,CUST-002311,2025-11-20 11:33:12.000,2025-11-20 11:49:12.000
1615,CUST-002901,2025-11-20 11:34:58.000,2025-11-20 11:40:58.000
1769,CUST-001720,2025-11-20 11:36:02.000,2025-11-20 11:42:02.000
2092,CUST-002573,2025-11-20 11:38:39.000,2025-11-20 11:47:39.000
2484,CUST-002954,2025-11-20 11:39:57.000,2025-11-20 11:52:57.000
1086,CUST-005206,2025-11-20 11:40:00.000,2025-11-20 11:53:00.000
1240,CUST-003517,2025-11-20 11:41:17.000,2025-11-20 11:53:17.000
1561,CUST-000307,2025-11-20 11:42:19.000,2025-11-20 11:57:19.000
1260,CUST-003715,2025-11-20 11:45:34.000,2025-11-20 11:59:34.000
1581,CUST-001486,2025-11-20 11:47:03.000,2025-11-20 11:55:03.000
1405,CUST-002045,2025-11-20 11:52:51.000,2025-11-20 11:58:51.000
1057,CUST-005363,2025-11-20 12:09:00.000,2025-11-20 12:21:00.000
1020,CUST-004865,2025-11-20 12:13:00.000,2025-11-20 12:21:00.000
1538,CUST-002477,2025-11-20 12:13:19.000,2025-11-20 12:18:19.000
1387,CUST-005346,2025-11-20 12:13:52.000,2025-11-20 12:27:52.000
1283,CUST-004124,2025-11-20 12:14:00.000,2025-11-20 12:18:00.000
1527,CUST-004991,2025-11-20 12:19:00.000,2025-11-20 12:27:00.000
1134,CUST-000209,2025-11-20 12:23:00.000,2025-11-20 12:33:00.000
2065,CUST-002461,2025-11-20 12:25:01.000,2025-11-20 12:32:01.000
1104,CUST-005104,2025-11-20 12:28:41.000,2025-11-20 12:36:41.000
1496,CUST-005232,2025-11-20 12:29:00.000,2025-11-20 12:45:00.000
1920,CUST-002804,2025-11-20 12:34:51.000,2025-11-20 12:39:51.000
1426,CUST-001134,2025-11-20 12:38:29.000,2025-11-20 12:47:29.000
1151,CUST-003292,2025-11-20 12:39:00.000,2025-11-20 12:55:00.000
1343,CUST-005322,2025-11-20 12:39:00.000,2025-11-20 12:50:00.000
1408,CUST-005182,2025-11-20 12:40:50.000,2025-11-20 12:55:50.000
1081,CUST-001483,2025-11-20 12:42:00.000,2025-11-20 12:52:00.000
1115,CUST-000979,2025-11-20 12:43:00.000,2025-11-20 12:52:00.000
1175,CUST-004255,2025-11-20 12:44:00.000,2025-11-20 12:52:00.000
1338,CUST-002875,2025-11-20 12:55:00.000,2025-11-20 13:06:00.000
1545,CUST-001022,2025-11-20 12:59:00.000,2025-11-20 13:12:00.000
1254,CUST-000182,2025-11-20 13:02:00.000,2025-11-20 13:08:00.000
1286,CUST-002546,2025-11-20 13:11:30.000,2025-11-20 13:17:30.000
1506,CUST-000763,2025-11-20 13:15:37.000,2025-11-20 13:25:37.000
1307,CUST-000868,2025-11-20 13:29:59.000,2025-11-20 13:40:59.000
1422,CUST-001446,2025-11-20 13:33:00.000,2025-11-20 13:43:00.000
1102,CUST-000159,2025-11-20 13:34:00.000,2025-11-20 13:40:00.000
1075,CUST-000304,2025-11-20 13:36:00.000,2025-11-20 13:49:00.000
1001,CUST-005040,2025-11-20 13:39:00.000,2025-11-20 13:53:00.000
1223,CUST-000968,2025-11-20 13:39:00.000,2025-11-20 13:52:00.000
1413,CUST-003966,2025-11-20 13:54:00.000,2025-11-20 13:59:00.000
1047,CUST-001368,2025-11-20 14:05:00.000,2025-11-20 14:16:00.000
1452,CUST-002109,2025-11-20 14:05:00.000,2025-11-20 14:10:00.000
1174,CUST-002163,2025-11-20 14:07:00.000,2025-11-20 14:16:00.000
1222,CUST-004893,2025-11-20 14:09:00.000,2025-11-20 14:19:00.000
1587,CUST-001540,2025-11-20 14:13:00.000,2025-11-20 14:19:00.000
1552,CUST-005017,2025-11-20 14:17:00.000,2025-11-20 14:25:00.000
1038,CUST-001078,2025-11-20 14:25:00.000,2025-11-20 14:30:00.000
1190,CUST-003345,2025-11-20 14:25:00.000,2025-11-20 14:37:00.000
1184,CUST-004473,2025-11-20 14:26:00.000,2025-11-20 14:33:00.000
1518,CUST-003001,2025-11-20 14:26:00.000,2025-11-20 14:35:00.000
1059,CUST-005121,2025-11-20 14:27:00.000,2025-11-20 14:42:00.000
1117,CUST-005600,2025-11-20 14:32:00.000,2025-11-20 14:40:00.000
1453,CUST-003241,2025-11-20 14:33:00.000,2025-11-20 14:48:00.000
1261,CUST-002279,2025-11-20 14:35:00.000,2025-11-20 14:40:00.000
1563,CUST-004810,2025-11-20 14:35:00.000,2025-11-20 14:51:00.000
1231,CUST-004591,2025-11-20 14:37:00.000,2025-11-20 14:52:00.000
1438,CUST-003691,2025-11-20 14:48:00.000,2025-11-20 15:04:00.000
1324,CUST-005094,2025-11-20 14:49:00.000,2025-11-20 14:53:00.000
1510,CUST-002975,2025-11-20 14:50:00.000,2025-11-20 15:04:00.000
1567,CUST-000321,2025-11-20 14:50:00.000,2025-11-20 15:03:00.000
1575,CUST-005049,2025-11-20 15:00:00.000,2025-11-20 15:07:00.000
1226,CUST-001462,2025-11-20 15:12:00.000,2025-11-20 15:19:00.000
1383,CUST-000885,2025-11-20 15:28:00.000,2025-11-20 15:44:00.000
1336,CUST-005104,2025-11-20 15:34:00.000,2025-11-20 15:50:00.000
1410,CUST-005416,2025-11-20 15:34:00.000,2025-11-20 15:47:00.000
1355,CUST-004377,2025-11-20 15:39:00.000,2025-11-20 15:50:00.000
1401,CUST-005132,2025-11-20 15:42:00.000,2025-11-20 15:51:00.000
1142,CUST-003070,2025-11-20 15:54:00.000,2025-11-20 16:08:00.000
1434,CUST-000755,2025-11-20 16:02:00.000,2025-11-20 16:17:00.000
1421,CUST-001705,2025-11-20 16:12:00.000,2025-11-20 16:16:00.000
1012,CUST-005363,2025-11-20 16:13:00.000,2025-11-20 16:18:00.000
1130,CUST-001149,2025-11-20 16:37:00.000,2025-11-20 16:42:00.000
1200,CUST-000394,2025-11-20 16:47:00.000,2025-11-20 16:56:00.000
1153,CUST-002785,2025-11-20 16:54:00.000,2025-11-20 17:03:00.000
1237,CUST-004252,2025-11-20 17:06:00.000,2025-11-20 17:21:00.000
1476,CUST-002850,2025-11-20 17:11:00.000,2025-11-20 17:26:00.000
1068,CUST-000037,2025-11-20 17:16:00.000,2025-11-20 17:20:00.000
1083,CUST-001930,2025-11-20 17:38:00.000,2025-11-20 17:47:00.000
1056,CUST-002015,2025-11-20 17:56:00.000,2025-11-20 18:00:00.000
1558,CUST-002318,2025-11-20 17:58:00.000,2025-11-20 18:04:00.000
1220,CUST-000033,2025-11-20 18:13:00.000,2025-11-20 18:19:00.000
1396,CUST-003820,2025-11-20 18:45:00.000,2025-11-20 18:50:00.000
1312,CUST-000242,2025-11-20 19:24:00.000,2025-11-20 19:35:00.000
1185,CUST-001170,2025-11-21 09:00:00.000,2025-11-21 09:14:00.000
1585,CUST-000672,2025-11-21 09:07:00.000,2025-11-21 09:23:00.000
1112,CUST-000831,2025-11-21 09:11:00.000,2025-11-21 09:17:00.000
1475,CUST-001728,2025-11-21 09:18:00.000,2025-11-21 09:29:00.000
1278,CUST-003495,2025-11-21 09:33:00.000,2025-11-21 09:41:00.000
1485,CUST-000592,2025-11-21 09:38:00.000,2025-11-21 09:53:00.000
1337,CUST-001205,2025-11-21 09:50:00.000,2025-11-21 10:05:00.000
1017,CUST-002308,2025-11-21 09:53:00.000,2025-11-21 09:59:00.000
1166,CUST-004760,2025-11-21 10:01:00.000,2025-11-21 10:17:00.000
1013,CUST-003950,2025-11-21 10:09:00.000,2025-11-21 10:20:00.000
1353,CUST-004452,2025-11-21 10:16:00.000,2025-11-21 10:27:00.000
1304,CUST-004280,2025-11-21 10:22:00.000,2025-11-21 10:32:00.000
1536,CUST-003040,2025-11-21 10:25:00.000,2025-11-21 10:31:00.000
1454,CUST-005038,2025-11-21 10:35:00.000,2025-11-21 10:51:00.000
1580,CUST-002058,2025-11-21 10:59:00.000,2025-11-21 11:04:00.000
1003,CUST-004447,2025-11-21 11:09:00.000,2025-11-21 11:20:00.000
1192,CUST-001908,2025-11-21 11:18:00.000,2025-11-21 11:31:00.000
1570,CUST-004899,2025-11-21 11:22:00.000,2025-11-21 11:36:00.000
1425,CUST-001209,2025-11-21 11:24:00.000,2025-11-21 11:33:00.000
1232,CUST-001060,2025-11-21 11:26:00.000,2025-11-21 11:41:00.000
1041,CUST-002228,2025-11-21 11:27:00.000,2025-11-21 11:38:00.000
1156,CUST-003858,2025-11-21 11:30:00.000,2025-11-21 11:34:00.000
1484,CUST-003167,2025-11-21 11:39:00.000,2025-11-21 11:50:00.000
1381,CUST-002915,2025-11-21 11:41:00.000,2025-11-21 11:50:00.000
1469,CUST-004306,2025-11-21 11:44:00.000,2025-11-21 12:00:00.000
1005,CUST-000081,2025-11-21 11:52:00.000,2025-11-21 11:59:00.000
1315,CUST-001415,2025-11-21 11:55:00.000,2025-11-21 12:02:00.000
1270,CUST-001720,2025-11-21 12:09:00.000,2025-11-21 12:25:00.000
1140,CUST-002039,2025-11-21 12:14:00.000,2025-11-21 12:21:00.000
1547,CUST-001948,2025-11-21 12:14:00.000,2025-11-21 12:30:00.000
1051,CUST-004544,2025-11-21 12:18:00.000,2025-11-21 12:31:00.000
1472,CUST-002343,2025-11-21 12:19:00.000,2025-11-21 12:27:00.000
1373,CUST-001702,2025-11-21 12:22:00.000,2025-11-21 12:33:00.000
1416,CUST-002526,2025-11-21 12:26:00.000,2025-11-21 12:35:00.000
1511,CUST-001239,2025-11-21 12:35:00.000,2025-11-21 12:40:00.000
1431,CUST-001431,2025-11-21 12:43:00.000,2025-11-21 12:51:00.000
1509,CUST-004874,2025-11-21 12:44:00.000,2025-11-21 12:52:00.000
1032,CUST-004649,2025-11-21 12:53:00.000,2025-11-21 13:05:00.000
1199,CUST-001757,2025-11-21 13:01:00.000,2025-11-21 13:15:00.000
1224,CUST-003917,2025-11-21 13:01:00.000,2025-11-21 13:09:00.000
1524,CUST-001088,2025-11-21 13:04:00.000,2025-11-21 13:17:00.000
1341,CUST-005437,2025-11-21 13:08:00.000,2025-11-21 13:16:00.000
1272,CUST-003858,2025-11-21 13:17:00.000,2025-11-21 13:28:00.000
1450,CUST-005133,2025-11-21 13:28:00.000,2025-11-21 13:44:00.000
1504,CUST-003919,2025-11-21 13:33:00.000,2025-11-21 13:43:00.000
1039,CUST-004599,2025-11-21 13:34:00.000,2025-11-21 13:39:00.000
1325,CUST-003987,2025-11-21 13:35:00.000,2025-11-21 13:46:00.000
1309,CUST-000519,2025-11-21 13:36:00.000,2025-11-21 13:50:00.000
1489,CUST-002140,2025-11-21 13:36:00.000,2025-11-21 13:44:00.000
1300,CUST-003032,2025-11-21 13:37:00.000,2025-11-21 13:46:00.000
1217,CUST-003608,2025-11-21 13:41:00.000,2025-11-21 13:48:00.000
1135,CUST-001920,2025-11-21 13:55:00.000,2025-11-21 14:07:00.000
1389,CUST-004613,2025-11-21 13:59:00.000,2025-11-21 14:10:00.000
1227,CUST-002336,2025-11-21 14:05:00.000,2025-11-21 14:18:00.000
1215,CUST-003712,2025-11-21 14:10:00.000,2025-11-21 14:20:00.000
1178,CUST-003954,2025-11-21 14:18:00.000,2025-11-21 14:34:00.000
1335,CUST-004503,2025-11-21 14:19:00.000,2025-11-21 14:33:00.000
1150,CUST-002417,2025-11-21 14:24:00.000,2025-11-21 14:38:00.000
1285,CUST-002492,2025-11-21 14:28:00.000,2025-11-21 14:33:00.000
1432,CUST-005393,2025-11-21 14:34:00.000,2025-11-21 14:48:00.000
1114,CUST-000048,2025-11-21 14:43:00.000,2025-11-21 14:51:00.000
1241,CUST-004060,2025-11-21 14:43:00.000,2025-11-21 14:59:00.000
1071,CUST-002494,2025-11-21 14:45:00.000,2025-11-21 14:52:00.000
1276,CUST-000522,2025-11-21 14:51:00.000,2025-11-21 15:07:00.000
1110,CUST-004208,2025-11-21 14:54:00.000,2025-11-21 15:10:00.000
1025,CUST-003563,2025-11-21 15:09:00.000,2025-11-21 15:21:00.000
1550,CUST-004007,2025-11-21 15:11:00.000,2025-11-21 15:15:00.000
1400,CUST-002262,2025-11-21 15:14:00.000,2025-11-21 15:27:00.000
1588,CUST-005308,2025-11-21 15:20:00.000,2025-11-21 15:27:00.000
1540,CUST-004387,2025-11-21 15:21:00.000,2025-11-21 15:29:00.000
1594,CUST-000294,2025-11-21 15:24:00.000,2025-11-21 15:31:00.000
1290,CUST-004834,2025-11-21 15:43:00.000,2025-11-21 15:48:00.000
1576,CUST-003058,2025-11-21 15:44:00.000,2025-11-21 15:49:00.000
1090,CUST-005228,2025-11-21 15:49:00.000,2025-11-21 16:03:00.000
1132,CUST-003391,2025-11-21 15:58:00.000,2025-11-21 16:05:00.000
1420,CUST-001912,2025-11-21 16:07:00.000,2025-11-21 16:13:00.000
1350,CUST-003896,2025-11-21 16:08:00.000,2025-11-21 16:20:00.000
1209,CUST-001545,2025-11-21 16:14:00.000,2025-11-21 16:23:00.000
1548,CUST-003951,2025-11-21 16:19:00.000,2025-11-21 16:35:00.000
1321,CUST-001535,2025-11-21 16:25:00.000,2025-11-21 16:35:00.000
1314,CUST-000847,2025-11-21 16:41:00.000,2025-11-21 16:55:00.000
1131,CUST-002436,2025-11-21 16:50:00.000,2025-11-21 16:54:00.000
1525,CUST-001866,2025-11-21 16:53:00.000,2025-11-21 17:03:00.000
1366,CUST-005195,2025-11-21 16:58:00.000,2025-11-21 17:02:00.000
1034,CUST-005514,2025-11-21 17:17:00.000,2025-11-21 17:33:00.000
1583,CUST-000730,2025-11-21 17:17:00.000,2025-11-21 17:25:00.000
1328,CUST-001375,2025-11-21 17:33:00.000,2025-11-21 17:46:00.000
1535,CUST-005160,2025-11-21 17:45:00.000,2025-11-21 17:50:00.000
1176,CUST-003672,2025-11-21 17:46:00.000,2025-11-21 18:00:00.000
1122,CUST-003920,2025-11-21 17:56:00.000,2025-11-21 18:01:00.000
1377,CUST-001604,2025-11-21 18:12:00.000,2025-11-21 18:19:00.000
1165,CUST-000538,2025-11-21 18:17:00.000,2025-11-21 18:21:00.000
1378,CUST-001468,2025-11-21 18:57:00.000,2025-11-21 19:05:00.000
1061,CUST-002886,2025-11-21 20:25:00.000,2025-11-21 20:33:00.000
1569,CUST-001243,2025-11-22 09:05:00.000,2025-11-22 09:09:00.000
1430,CUST-003516,2025-11-22 09:08:00.000,2025-11-22 09:12:00.000
1181,CUST-000920,2025-11-22 09:10:05.000,2025-11-22 09:21:05.000
1529,CUST-000187,2025-11-22 09:17:32.000,2025-11-22 09:26:32.000
1470,CUST-000802,2025-11-22 09:28:36.000,2025-11-22 09:32:36.000
1363,CUST-004146,2025-11-22 09:33:57.000,2025-11-22 09:40:57.000
1119,CUST-005592,2025-11-22 09:38:00.000,2025-11-22 09:48:00.000
